window_start,window_open,btc_final,actual_outcome,correct_at_30s,btc_at_30s,poly_price_30s,correct_at_60s,btc_at_60s,poly_price_60s,ev_at_60s,correct_at_90s,btc_at_90s,poly_price_90s,correct_at_120s,btc_at_120s,poly_price_120s,ev_at_120s,correct_at_180s,btc_at_180s,poly_price_180s,ev_at_180s
1774683300,66447.93,66439.6,Down,True,66446.51,0.53,False,66454.02,0.36,True,True,66446.86,0.6799999999999999,True,66445.89,0.71,True,True,66437.65,0.74,True
1774683600,66439.6,66430.0,Down,False,66451.76,0.53,False,66451.14,0.38,True,False,66451.78,0.42,False,66453.03,0.4,True,False,66453.0,0.45,True
1774683900,66430.0,66483.68,Up,True,66446.63,0.57,True,66453.89,0.56,True,True,66445.0,0.52,True,66453.56,0.66,True,True,66462.52,0.79,True
1774684200,66483.68,66502.43,Up,True,66489.97,0.58,False,66483.61,0.38,True,True,66499.97,0.68,True,66493.12,0.71,True,True,66495.98,0.69,True
1774684500,66502.43,66561.48,Up,True,66509.29,0.53,True,66504.06,0.59,True,True,66505.41,0.61,True,66509.92,0.75,True,True,66570.38,0.95,False
1774684800,66560.81,66570.0,Up,False,66524.51,0.72,False,66500.01,0.8200000000000001,False,False,66504.55,0.81,False,66493.05,0.86,False,False,66519.79,0.6699999999999999,True
1774685100,66570.0,66499.76,Down,True,66560.03,0.5800000000000001,True,66550.02,0.6799999999999999,True,True,66548.3,0.7,True,66530.0,0.84,False,True,66537.7,0.8,True
1774685400,66519.5,66492.74,Down,True,66514.56,0.56,False,66520.68,0.42,True,False,66520.68,0.4,True,66499.08,0.76,True,True,66505.26,0.63,True
1774685700,66500.17,66517.23,Up,True,66505.25,0.48,True,66505.25,0.48,True,True,66505.25,0.5,True,66505.25,0.53,True,True,66517.23,0.73,True
1774686000,66517.23,66545.04,Up,True,66517.24,0.51,True,66517.24,0.51,True,True,66523.88,0.61,True,66523.88,0.61,True,True,66533.66,0.85,False
1774686300,66545.04,66552.27,Up,True,66559.6,0.67,True,66559.6,0.66,True,True,66559.59,0.63,False,66542.51,0.5900000000000001,True,True,66556.9,0.69,True
1774686600,66552.28,66511.72,Down,True,66545.68,0.6,True,66539.41,0.64,True,True,66541.06,0.6,True,66541.07,0.55,True,True,66545.65,0.5700000000000001,True
1774686900,66511.71,66455.67,Down,False,66514.42,0.5,False,66526.74,0.58,True,False,66526.74,0.57,True,66508.48,0.63,True,True,66483.37,0.86,False
1774687200,66455.67,66421.62,Down,True,66449.74,0.55,False,66478.46,0.71,False,False,66477.82,0.61,False,66468.56,0.63,True,True,66453.01,0.61,True
1774687500,66421.62,66457.5,Up,False,66417.96,0.47,False,66417.96,0.5,True,True,66431.11,0.66,True,66436.09,0.59,True,True,66441.96,0.55,True
1774687800,66457.49,66403.91,Down,True,66422.99,0.7,True,66414.1,0.72,False,True,66421.34,0.78,True,66411.07,0.78,False,True,66406.21,0.85,False
1774688100,66403.01,66406.7,Up,True,66403.91,0.49,False,66392.72,0.62,True,False,66392.71,0.76,False,66392.72,0.6599999999999999,True,False,66392.72,0.6,True
1774688400,66396.37,66370.01,Down,False,66399.19,0.43,False,66399.19,0.45,True,False,66399.19,0.44,False,66399.17,0.36,True,True,66384.41,0.83,False
1774688700,66370.0,66365.64,Down,False,66375.56,0.61,True,66366.09,0.48,True,True,66351.0,0.71,True,66351.0,0.71,True,True,66345.66,0.78,True
1774689000,66365.63,66349.91,Down,True,66346.92,0.65,True,66346.92,0.62,True,True,66346.92,0.7,True,66346.92,0.7,True,True,66349.91,0.7,True
1774689300,66349.92,66359.64,Up,False,66306.71,0.74,False,66294.85,0.8200000000000001,False,False,66328.0,0.64,False,66329.0,0.75,True,False,66339.58,0.5900000000000001,True
1774689600,66360.06,66361.55,Up,True,66375.22,0.71,True,66378.39,0.74,False,True,66389.58,0.76,True,66389.57,0.72,True,True,66389.57,0.68,True
1774689900,66361.55,66358.99,Down,True,66356.61,0.52,True,66360.83,0.43999999999999995,True,False,66373.99,0.63,False,66373.99,0.61,True,False,66373.99,0.63,True
1774690200,66354.07,66290.01,Down,False,66358.98,0.49,False,66358.99,0.51,True,False,66358.99,0.47,False,66359.05,0.49,True,True,66334.75,0.8200000000000001,True
1774690500,66290.01,66266.66,Down,True,66290.01,0.51,False,66290.02,0.54,True,False,66290.02,0.47,False,66307.27,0.48,True,False,66303.42,0.42,True
1774690800,66297.29,66259.5,Down,True,66282.87,0.44999999999999996,True,66295.99,0.33999999999999997,True,True,66289.17,0.48,True,66289.17,0.5,True,True,66292.15,0.52,True
1774691100,66300.0,66251.89,Down,True,66271.0,0.44999999999999996,True,66266.33,0.53,True,True,66264.49,0.51,True,66279.81,0.4,True,True,66279.97,0.53,True
1774691400,66251.89,66292.57,Up,False,66249.92,0.49,False,66248.96,0.5,True,True,66252.29,0.38,True,66267.22,0.46,True,True,66285.6,0.55,True
1774691700,66292.58,66311.32,Up,True,66298.99,0.63,True,66306.99,0.75,False,True,66315.74,0.75,True,66315.74,0.68,True,True,66297.54,0.59,True
1774692000,66311.32,66379.82,Up,False,66290.39,0.5900000000000001,False,66296.76,0.5700000000000001,True,False,66296.76,0.6,False,66299.82,0.55,True,False,66308.54,0.31000000000000005,True
1774692300,66379.83,66383.63,Up,True,66394.41,0.56,True,66411.79,0.7,True,True,66411.79,0.76,True,66388.65,0.56,True,True,66383.42,0.51,True
1774692600,66383.63,66323.76,Down,True,66367.37,0.71,True,66359.33,0.7,True,True,66359.32,0.75,True,66359.33,0.74,True,True,66356.54,0.86,False
1774692900,66323.76,66293.07,Down,False,66323.77,0.57,False,66333.4,0.69,True,False,66343.47,0.75,False,66339.95,0.71,True,True,66319.34,0.6599999999999999,True
1774693200,66318.01,66254.3,Down,True,66270.01,0.75,True,66270.01,0.75,False,True,66270.01,0.79,True,66265.06,0.85,False,True,66259.44,0.9,False
1774693500,66254.31,66169.67,Down,False,66259.9,0.55,True,66249.01,0.56,True,True,66233.97,0.64,True,66204.5,0.78,False,True,66166.51,0.98,False
1774693800,66169.68,66195.01,Up,True,66175.44,0.61,True,66183.48,0.59,True,True,66179.38,0.59,True,66197.54,0.64,True,True,66210.93,0.92,False
1774694100,66195.01,66137.44,Down,False,66205.72,0.64,False,66200.22,0.54,True,False,66200.22,0.64,True,66190.11,0.55,True,True,66158.88,0.62,True
1774694400,66137.45,66192.19,Up,True,66164.0,0.68,True,66166.43,0.65,True,True,66166.42,0.7,True,66174.84,0.82,False,True,66190.11,0.89,False
1774694700,66192.19,66179.61,Down,True,66179.68,0.48,True,66185.97,0.44999999999999996,True,True,66191.65,0.35,True,66191.65,0.4,True,True,66189.39,0.5,True
1774695000,66174.75,66208.09,Up,True,66189.93,0.67,True,66189.93,0.64,True,True,66182.5,0.54,True,66187.76,0.68,True,True,66195.94,0.7,True
1774695300,66208.1,66221.37,Up,False,66208.1,0.49,True,66211.05,0.55,True,False,66206.67,0.48,True,66209.37,0.58,True,True,66219.4,0.76,True
1774695600,66221.37,66227.39,Up,True,66221.38,0.51,True,66221.38,0.49,True,True,66221.38,0.53,True,66227.03,0.58,True,False,66205.75,0.72,True
1774695900,66227.39,66250.01,Up,True,66228.93,0.52,True,66231.97,0.52,True,True,66238.61,0.69,True,66241.42,0.74,True,True,66262.0,0.91,False
1774696200,66250.01,66253.99,Up,False,66246.56,0.62,True,66252.01,0.54,True,True,66252.3,0.49,False,66236.22,0.43000000000000005,True,False,66205.76,0.88,False
1774696500,66221.01,66246.15,Up,True,66246.14,0.4,True,66246.14,0.4,True,True,66246.16,0.4,True,66246.16,0.38,True,True,66254.2,0.52,True
1774696800,66240.86,66287.7,Up,True,66240.87,0.52,True,66240.87,0.5,True,True,66249.1,0.63,True,66253.69,0.66,True,True,66267.04,0.79,True
1774697100,66287.7,66325.92,Up,False,66285.64,0.61,False,66285.64,0.47,True,True,66303.58,0.78,True,66298.01,0.62,True,True,66302.18,0.77,True
1774697400,66325.93,66325.29,Down,True,66315.77,0.65,True,66319.02,0.49,True,True,66319.03,0.49,True,66319.03,0.51,True,True,66308.76,0.75,True
1774697700,66325.28,66304.52,Down,True,66302.19,0.8,True,66314.05,0.65,True,True,66314.05,0.6799999999999999,True,66306.52,0.74,True,True,66313.17,0.6799999999999999,True
1774698000,66333.0,66323.92,Down,True,66312.84,0.72,True,66317.72,0.71,False,True,66317.72,0.69,True,66317.72,0.71,True,True,66326.91,0.6699999999999999,True
1774698300,66323.92,66316.93,Down,True,66317.72,0.69,True,66314.1,0.65,True,True,66304.53,0.83,True,66308.45,0.78,False,True,66305.96,0.74,True
1774698600,66352.84,66346.93,Down,True,66345.8,0.29000000000000004,False,66355.06,0.82,False,False,66354.34,0.77,False,66354.35,0.76,True,True,66337.1,0.27,True
1774698900,66346.93,66329.79,Down,True,66338.67,0.5800000000000001,True,66338.67,0.6,True,True,66338.66,0.63,True,66342.25,0.53,True,True,66342.26,0.47,True
1774699200,66319.47,66300.01,Down,False,66342.26,0.56,False,66342.26,0.62,True,False,66342.26,0.65,False,66342.26,0.7,True,False,66329.63,0.39,True
1774699500,66300.0,66332.98,Up,False,66268.77,0.78,False,66264.0,0.84,False,False,66243.41,0.89,False,66257.7,0.84,False,False,66281.39,0.64,True
1774699800,66334.9,66408.03,Up,False,66334.9,0.44999999999999996,True,66339.1,0.56,True,True,66349.99,0.7,True,66337.04,0.49,True,True,66354.66,0.83,False
1774700100,66406.28,66500.87,Up,True,66459.22,0.68,True,66449.22,0.72,False,True,66438.28,0.73,True,66436.89,0.73,True,True,66524.99,0.98,False
1774700400,66507.5,66446.02,Down,True,66503.71,0.5700000000000001,True,66503.71,0.56,True,True,66503.7,0.54,True,66502.04,0.62,True,True,66475.56,0.78,True
1774700700,66446.03,66440.7,Down,False,66449.0,0.41,True,66437.17,0.6699999999999999,True,True,66437.17,0.65,True,66441.78,0.61,True,True,66435.94,0.81,True
1774701000,66440.7,66383.44,Down,True,66434.47,0.65,True,66432.28,0.65,True,True,66439.32,0.51,True,66402.02,0.87,False,True,66381.44,0.92,False
1774701300,66383.44,66344.84,Down,False,66396.04,0.66,True,66354.61,0.6599999999999999,True,True,66315.86,0.89,True,66327.59,0.87,False,True,66339.43,0.86,False
1774701600,66344.83,66368.23,Up,True,66344.84,0.55,False,66342.84,0.51,True,False,66342.25,0.5800000000000001,False,66341.18,0.5700000000000001,True,True,66355.52,0.69,True
1774701900,66368.24,66393.48,Up,True,66372.0,0.59,False,66351.37,0.63,True,False,66351.36,0.63,True,66376.16,0.67,True,True,66372.89,0.67,True
1774702200,66393.48,66436.88,Up,True,66417.27,0.74,True,66446.47,0.81,False,True,66446.47,0.86,True,66442.11,0.82,False,True,66448.22,0.93,False
1774702500,66436.88,66455.1,Up,False,66436.88,0.43000000000000005,False,66430.38,0.5,True,False,66430.38,0.55,False,66430.38,0.56,True,True,66449.05,0.78,True
1774702800,66455.1,66473.74,Up,True,66461.74,0.5,True,66461.74,0.56,True,True,66472.65,0.71,True,66485.09,0.76,True,True,66478.65,0.82,True
1774703100,66455.11,66478.81,Up,True,66473.74,0.47,True,66457.9,0.29,True,False,66455.1,0.72,False,66450.0,0.76,True,False,66450.0,0.8,True
1774703400,66478.8,66485.0,Up,True,66500.0,0.6,True,66514.07,0.73,False,True,66513.09,0.79,True,66500.02,0.61,True,True,66500.01,0.8,True
1774703700,66477.16,66475.51,Down,True,66471.27,0.5800000000000001,False,66487.33,0.53,True,False,66483.55,0.44,False,66493.03,0.65,True,False,66485.02,0.5,True
1774704000,66477.27,66450.2,Down,False,66500.0,0.73,False,66493.36,0.67,True,False,66493.36,0.66,True,66475.92,0.65,True,True,66470.45,0.5800000000000001,True
1774704300,66454.66,66467.22,Up,False,66452.47,0.52,False,66413.19,0.74,False,False,66425.23,0.7,False,66438.35,0.56,True,False,66438.36,0.75,True
1774704600,66436.89,66622.26,Up,True,66467.94,0.49,True,66477.37,0.61,True,True,66534.1,0.9,True,66506.72,0.79,False,True,66635.82,0.99,False
1774704900,66611.08,66678.82,Up,True,66614.3,0.41,True,66634.8,0.51,True,True,66645.64,0.62,True,66682.22,0.76,True,True,66654.71,0.71,True
1774705200,66672.93,66940.95,Up,True,67115.02,0.79,True,66963.65,0.91,False,True,67000.06,0.93,True,67100.15,0.98,False,True,66958.92,0.98,False
1774705500,66970.01,66851.1,Down,True,66918.07,0.6,True,66894.17,0.7,True,True,66871.35,0.77,True,66949.84,0.54,True,True,66936.72,0.5700000000000001,True
1774705800,66851.1,66862.28,Up,False,66827.21,0.6699999999999999,False,66846.33,0.56,True,False,66819.86,0.72,False,66799.63,0.75,True,False,66796.69,0.85,False
1774706100,66862.27,66833.99,Down,True,66805.93,0.77,True,66782.5,0.83,False,True,66771.22,0.84,True,66790.0,0.86,False,True,66812.1,0.86,False
1774706400,66835.1,66812.47,Down,True,66816.72,0.6599999999999999,True,66789.97,0.78,False,True,66766.55,0.83,True,66746.35,0.87,False,True,66760.92,0.92,False
1774706700,66797.37,66808.33,Up,True,66838.78,0.67,True,66860.46,0.76,False,True,66900.01,0.89,True,66887.51,0.87,False,True,66838.46,0.85,False
1774707000,66808.33,66775.92,Down,True,66799.34,0.5800000000000001,True,66799.39,0.5900000000000001,True,False,66831.21,0.59,True,66786.64,0.72,True,True,66779.11,0.83,False
1774707300,66764.21,66814.91,Up,True,66771.63,0.45,False,66748.69,0.72,False,False,66740.17,0.73,False,66756.26,0.62,True,False,66752.76,0.7,True
1774707600,66814.91,66839.0,Up,True,66814.92,0.51,True,66846.24,0.69,True,True,66820.55,0.51,True,66816.07,0.49,True,False,66808.22,0.56,True
1774707900,66839.0,66832.39,Down,True,66824.99,0.64,True,66804.64,0.7,True,True,66814.0,0.65,True,66805.83,0.78,False,True,66814.07,0.81,True
1774708200,66816.01,66796.67,Down,False,66832.62,0.57,True,66812.06,0.5800000000000001,True,True,66812.08,0.5900000000000001,True,66812.07,0.62,True,True,66802.01,0.74,True
1774708500,66796.67,66779.58,Down,True,66757.26,0.77,True,66748.98,0.84,False,True,66719.99,0.91,True,66720.0,0.9299999999999999,False,True,66747.29,0.9299999999999999,False
1774708800,66779.59,66887.5,Up,True,66805.97,0.63,True,66808.15,0.63,True,True,66796.41,0.62,True,66793.86,0.53,True,True,66901.18,0.97,False
1774709100,66887.5,66905.61,Up,True,66942.87,0.71,True,66931.77,0.67,True,True,66915.36,0.66,True,66924.14,0.73,True,True,66895.8,0.65,True
1774709400,66905.61,66709.23,Down,False,66911.13,0.48,True,66868.5,0.75,False,True,66845.87,0.88,True,66839.49,0.87,False,True,66827.68,0.96,False
1774709700,66709.24,66742.09,Up,False,66698.52,0.55,False,66707.26,0.49,True,True,66719.5,0.57,True,66721.65,0.51,True,True,66760.0,0.93,False
1774710000,66742.09,66738.35,Down,True,66738.35,0.55,True,66738.35,0.5700000000000001,True,True,66735.53,0.62,True,66721.65,0.6699999999999999,True,True,66736.0,0.5700000000000001,True
1774710300,66738.35,66785.69,Up,True,66763.71,0.68,True,66757.87,0.62,True,True,66797.36,0.89,True,66790.6,0.88,False,True,66797.37,0.94,False
1774710600,66785.69,66875.38,Up,False,66785.69,0.47,True,66799.41,0.67,True,True,66821.99,0.83,True,66826.6,0.83,False,True,66879.98,0.97,False
1774710900,66877.71,67031.64,Up,True,66888.17,0.56,True,66893.65,0.58,True,True,66959.52,0.86,True,67042.98,0.98,False,True,67050.19,0.99,False
1774711200,67031.63,67242.89,Up,True,67224.35,0.86,True,67169.55,0.84,False,True,67166.46,0.91,True,67202.55,0.93,False,True,67199.99,0.98,False
1774711500,67242.88,67028.68,Down,True,67206.09,0.6599999999999999,True,67122.65,0.86,False,True,67116.1,0.95,True,67127.31,0.9299999999999999,False,True,67038.64,0.99,False
1774711800,67022.99,67128.96,Up,True,67029.28,0.48,True,67057.43,0.65,True,True,67036.22,0.55,True,67032.0,0.5,True,True,67023.81,0.47,True
1774712100,67091.23,67073.96,Down,True,67082.34,0.72,True,67050.0,0.84,False,True,67055.83,0.87,True,67041.74,0.94,False,True,67052.11,0.96,False
1774712400,67073.96,67051.88,Down,True,67052.12,0.6699999999999999,True,66998.28,0.86,False,True,67006.0,0.85,True,66986.09,0.9,False,True,67013.38,0.91,False
1774712700,67051.88,67007.68,Down,True,67042.18,0.62,False,67054.81,0.44,True,False,67058.24,0.44,True,67038.25,0.6699999999999999,True,True,67021.8,0.83,False
1774713000,67007.68,66997.9,Down,True,67003.15,0.5700000000000001,True,66986.7,0.63,True,True,66975.99,0.73,True,66979.1,0.75,True,True,66982.95,0.75,True
1774713300,66997.91,67014.91,Up,True,67021.32,0.67,False,66997.31,0.55,True,False,66972.02,0.74,False,66972.02,0.77,False,False,66970.49,0.77,True
1774713600,67014.92,67016.45,Up,True,67026.36,0.58,True,67026.36,0.58,True,False,67010.12,0.62,False,66995.52,0.69,True,False,66984.32,0.73,True
1774713900,67016.45,67077.24,Up,True,67018.6,0.49,False,67008.0,0.5900000000000001,True,True,67018.28,0.5,True,67024.75,0.52,True,True,67067.75,0.87,False
1774714200,67080.09,67026.77,Down,True,67025.14,0.76,True,67043.08,0.64,True,True,67059.07,0.5700000000000001,True,67038.2,0.72,True,True,67053.58,0.61,True
1774714500,67022.01,67087.13,Up,True,67052.45,0.69,True,67055.45,0.7,True,True,67049.77,0.67,True,67039.34,0.59,True,True,67060.56,0.82,True
1774714800,67087.14,67084.97,Down,True,67074.01,0.63,True,67067.76,0.6799999999999999,True,True,67062.79,0.73,True,67050.0,0.83,False,True,67069.24,0.6799999999999999,True
1774715100,67084.98,67074.07,Down,False,67086.31,0.47,True,67067.74,0.62,True,True,67079.38,0.44999999999999996,True,67080.34,0.55,True,True,67075.63,0.64,True
1774715400,67081.08,67016.73,Down,True,67057.06,0.65,True,67039.23,0.77,False,True,67032.17,0.81,True,67032.18,0.84,False,True,66994.0,0.98,False
1774715700,67016.73,66950.73,Down,True,66987.46,0.64,True,66980.84,0.71,False,True,66983.05,0.74,True,66986.6,0.78,False,True,66989.66,0.78,True
1774716000,66944.0,66899.4,Down,True,66936.31,0.5800000000000001,True,66932.69,0.63,True,True,66930.61,0.61,True,66927.48,0.71,True,True,66893.38,0.95,False
1774716300,66901.69,66879.91,Down,True,66895.67,0.6,True,66895.66,0.53,True,False,66904.85,0.44,False,66912.86,0.64,True,False,66929.18,0.85,False
1774716600,66879.9,66869.76,Down,True,66868.35,0.56,False,66892.07,0.67,True,False,66911.86,0.82,False,66903.35,0.77,False,False,66883.63,0.6,True
1774716900,66870.34,66926.94,Up,True,66876.45,0.7,True,66888.21,0.77,False,True,66901.41,0.86,True,66894.11,0.81,False,True,66927.87,0.97,False
1774717200,66926.94,66969.04,Up,True,66931.81,0.58,False,66926.8,0.44999999999999996,True,True,66928.92,0.58,True,66935.59,0.67,True,True,66930.77,0.51,True
1774717500,66969.04,66901.84,Down,False,66988.22,0.61,False,66985.38,0.65,True,True,66956.42,0.51,True,66930.08,0.79,False,True,66896.51,0.96,False
1774717800,66899.02,66920.69,Up,False,66882.8,0.65,True,66911.6,0.52,True,True,66904.15,0.45,True,66904.16,0.53,True,True,66914.88,0.65,True
1774718100,66900.8,66864.05,Down,False,66918.67,0.44,True,66899.99,0.72,False,True,66895.57,0.8,True,66883.53,0.88,False,True,66855.98,0.94,False
1774718400,66864.05,66831.33,Down,True,66848.84,0.7,True,66830.0,0.75,False,True,66825.85,0.76,True,66824.31,0.84,False,True,66855.45,0.62,True
1774718700,66856.26,66778.49,Down,True,66841.59,0.39,True,66827.72,0.47,True,True,66812.06,0.5800000000000001,True,66810.0,0.6799999999999999,True,True,66780.95,0.92,False
1774719000,66797.25,66783.95,Down,False,66799.72,0.64,True,66782.0,0.45999999999999996,True,True,66747.1,0.73,True,66765.31,0.5700000000000001,True,True,66728.95,0.89,False
1774719300,66783.94,66862.01,Up,True,66788.01,0.53,True,66798.94,0.65,True,True,66826.76,0.77,True,66859.39,0.89,False,True,66873.12,0.97,False
1774719600,66862.0,66812.71,Down,True,66841.01,0.61,True,66850.47,0.51,True,True,66838.33,0.69,True,66838.33,0.71,True,True,66835.07,0.77,True
1774719900,66812.71,66804.29,Down,True,66797.37,0.6599999999999999,True,66799.98,0.5900000000000001,True,True,66775.01,0.79,True,66776.08,0.76,True,False,66815.67,0.52,True
1774720200,66800.5,66814.32,Up,True,66800.51,0.49,True,66801.36,0.51,True,False,66797.37,0.54,True,66807.44,0.58,True,True,66808.97,0.71,True
1774720500,66814.31,66846.21,Up,False,66803.57,0.5700000000000001,True,66822.57,0.64,True,True,66863.64,0.88,True,66860.47,0.86,False,True,66864.01,0.89,False
1774720800,66846.2,66921.05,Up,True,66847.66,0.54,True,66852.74,0.59,True,True,66859.42,0.66,True,66849.52,0.57,True,True,66878.03,0.85,False
1774721100,66921.04,66923.99,Up,False,66910.66,0.5900000000000001,False,66905.68,0.65,True,False,66905.68,0.64,False,66898.28,0.76,True,False,66900.12,0.77,True
1774721400,66924.0,66936.83,Up,True,66930.45,0.43,True,66930.46,0.38,True,False,66924.0,0.62,False,66924.0,0.54,True,True,66933.33,0.59,True
